time,pos_0,pos_1,pos_2,pos_3,pos_4,pos_5,vel_0,vel_1,vel_2,vel_3,vel_4,vel_5,acc_0,acc_1,acc_2,acc_3,acc_4,acc_5,torque_0,torque_1,torque_2,torque_3,torque_4,torque_5
4.506855597,-0.121024206,-0.033985723,0.426949024,-0.014790425,0.025257159,-0.064831533,-0.134011060,-0.006517891,0.235433176,0.154190049,0.020955339,-0.099863745,1547.603149414,1163.776000977,-2569.501708984,1199.441772461,-81.295692444,-3955.971923828,0.363599449,-4.151409626,-4.994311333,-1.554179311,-0.020004576,-0.000528318
4.526994454,-0.123075627,-0.034004521,0.431345969,-0.014085930,0.025408788,-0.066962123,-0.120513439,0.003046891,0.223183617,0.105564237,0.015800921,-0.070629969,-219.289001465,1534.702636719,-5576.234863281,12659.625000000,1308.945068359,-3874.285888672,-0.046897326,-4.330192566,-4.952238083,-1.454392076,-0.004398552,-0.000855958
4.547147528,-0.125778392,-0.034311805,0.436242878,-0.013328393,0.025689242,-0.069996119,-0.152057096,-0.010190526,0.244218871,0.116397277,0.022744061,-0.090700157,-792.876586914,1913.317016602,-7826.719238281,20577.841796875,2144.805664062,-11451.213867188,-0.160849929,-4.386629105,-4.923794746,-1.400921106,0.000547156,-0.002243442
4.567202515,-0.128982291,-0.034873176,0.441463411,-0.011757971,0.026094628,-0.073492341,-0.177127942,-0.024637565,0.266586363,0.142630041,0.027952297,-0.118777074,-231.060546875,1842.479492188,-7171.408203125,18268.080078125,1852.056884766,-12188.756835938,-0.054383673,-4.337301254,-4.964770317,-1.412196040,-0.002664781,-0.002599094
4.587349018,-0.132338986,-0.035543896,0.446822286,-0.009731828,0.026525304,-0.077089675,-0.186209992,-0.031873152,0.278768688,0.156215131,0.028877843,-0.131667510,77.569595337,2016.633544922,-7393.284667969,17835.765625000,1845.482299805,-11997.862304688,0.014648932,-4.278087139,-5.015097618,-1.437804699,-0.005050580,-0.002382413
4.607408792,-0.138529211,-0.036318790,0.456089854,-0.003636535,0.027460307,-0.082739815,-0.148935929,-0.007548539,0.230732352,0.165212706,0.022802280,-0.114379846,1753.305786133,1181.486450195,-2513.938476562,797.885437012,5.299845219,-4926.346679688,0.411564201,-4.369480133,-5.251152039,-1.608707070,-0.021081043,-0.000637009
4.627467768,-0.140770316,-0.036338121,0.460364580,-0.002701033,0.027623285,-0.085173979,-0.130757272,0.002716909,0.217869699,0.114404030,0.016517229,-0.080606252,-71.179367065,1457.999633789,-5213.786132812,11741.997070312,1353.760253906,-4324.051269531,-0.018607486,-4.544904232,-5.209630966,-1.511856198,-0.005332320,-0.000918292
4.647551414,-0.143606752,-0.036613643,0.465088695,-0.001775897,0.027888674,-0.088613622,-0.159885496,-0.009191331,0.237313002,0.120084845,0.022584476,-0.102577120,-704.672485352,1578.243530273,-6462.157226562,17139.078125000,2025.733032227,-11465.621093750,-0.181817144,-4.610938072,-5.171811581,-1.456593513,0.001105321,-0.002495883
4.667612496,-0.147003263,-0.037133861,0.470112145,-0.000034758,0.028289292,-0.092565969,-0.187994406,-0.023216678,0.258617908,0.145995036,0.028448788,-0.134020835,-305.811187744,1587.084960938,-6239.940429688,16184.766601562,1927.037475586,-13026.926757812,-0.089809760,-4.571365833,-5.204035759,-1.465104580,-0.001452300,-0.002922346
4.687696270,-0.150621936,-0.037771039,0.475275129,0.002209962,0.028733684,-0.096632816,-0.200507998,-0.030717781,0.270486236,0.162608981,0.030196857,-0.148512572,30.577507019,1827.113037109,-6742.055175781,16553.015625000,2027.524169922,-13492.216796875,-0.001667413,-4.514421940,-5.252651691,-1.490116000,-0.004314036,-0.002676124
4.707839280,-0.154317871,-0.038439862,0.480494708,0.004603869,0.029179234,-0.100761257,-0.205608636,-0.033068955,0.275212735,0.168566138,0.030235883,-0.152046770,121.419921875,1799.888427734,-6415.661132812,15259.149414062,1945.445800781,-12440.541992188,0.018265206,-4.479912281,-5.288971901,-1.507207394,-0.005085079,-0.002513591
4.727993373,-0.161212161,-0.039181117,0.489505589,0.011203693,0.030178990,-0.107338272,-0.168287531,-0.007202487,0.225245416,0.178808719,0.025174208,-0.132945791,1811.836303711,1077.247070312,-2167.331787109,209.011703491,92.055412292,-5886.770019531,0.466902614,-4.590629578,-5.528046131,-1.668293476,-0.022313945,-0.000816859
4.748147580,-0.163716331,-0.039177611,0.493649989,0.012435110,0.030362278,-0.110172831,-0.144998088,0.003702279,0.212134421,0.126543298,0.017785201,-0.094042167,112.004379272,1509.411743164,-5276.858398438,11764.961914062,1545.117431641,-5495.893066406,0.022090709,-4.768862724,-5.491671562,-1.575533390,-0.006574163,-0.001020244
4.768300449,-0.166738302,-0.039393913,0.498189032,0.013600986,0.030614993,-0.114143506,-0.170591801,-0.006738437,0.230062962,0.126780286,0.022608614,-0.118323497,-673.290649414,1439.934204102,-5876.683593750,15726.808593750,2151.830078125,-13109.773437500,-0.198585838,-4.851381779,-5.447331905,-1.519369125,0.001528605,-0.002816520
4.788465532,-0.170367301,-0.039840709,0.502995729,0.015591391,0.031008983,-0.118690938,-0.201186284,-0.020136727,0.250052989,0.152366057,0.028837025,-0.153959125,-439.241516113,1567.332519531,-6223.477539062,16471.810546875,2357.118652344,-16673.705078125,-0.132797986,-4.829983711,-5.472546577,-1.525645614,-0.000049293,-0.003334998
4.808541663,-0.174299300,-0.040410154,0.507937193,0.018141177,0.031468503,-0.123365730,-0.217738166,-0.027793799,0.261258036,0.172534004,0.031521939,-0.170442268,-40.119865417,1532.156616211,-5691.427246094,14246.363281250,2122.945800781,-14736.263671875,-0.028698713,-4.783580780,-5.522126198,-1.550660729,-0.003263284,-0.003056848
4.828686005,-0.181701168,-0.041064966,0.516526580,0.025292603,0.032526623,-0.130646959,-0.181650385,-0.005918402,0.215853631,0.191604719,0.026812674,-0.147571042,1803.441894531,925.794433594,-1771.528686523,-394.095947266,133.206451416,-6057.872070312,0.520619094,-4.865575314,-5.791037560,-1.723913312,-0.023424508,-0.000881460
4.848833675,-0.184383079,-0.041039240,0.520479620,0.026791792,0.032726444,-0.133787513,-0.154610440,0.004658153,0.202975869,0.137090072,0.018636128,-0.103550427,209.994766235,1176.237426758,-4073.962890625,8943.457031250,1316.348022461,-5004.333984375,0.060700543,-5.038739681,-5.758122444,-1.635200024,-0.007646715,-0.001074635
4.869010724,-0.187522039,-0.041216448,0.524788082,0.028157931,0.032969747,-0.138195828,-0.177353770,-0.005261471,0.219845861,0.131918415,0.022469375,-0.130652577,-655.277465820,1322.062988281,-5437.342285156,14630.114257812,2258.968261719,-14802.921875000,-0.207057744,-5.127768993,-5.705508232,-1.577835917,0.001730797,-0.003089288
4.889164053,-0.191298679,-0.041623961,0.529344320,0.030329799,0.033355165,-0.143241197,-0.209650144,-0.018745899,0.238920137,0.156339154,0.028822167,-0.170442477,-508.685241699,1343.385498047,-5442.357910156,14650.267578125,2431.079833984,-18103.261718750,-0.169069558,-5.113402843,-5.720077038,-1.580926776,0.001093112,-0.003687780
4.909373787,-0.199011818,-0.042237714,0.537440658,0.037612565,0.034444414,-0.151169196,-0.192215264,-0.006813671,0.204926938,0.197772220,0.028517652,-0.161383867,1807.725463867,814.337951660,-1538.470336914,-666.062377930,210.411743164,-6835.080566406,0.543608665,-5.138926983,-6.004396439,-1.764715552,-0.023556324,-0.001012209
4.929432625,-0.201855198,-0.042250261,0.541198671,0.039314575,0.034668989,-0.154542461,-0.163132176,0.002381579,0.193303466,0.144303977,0.019824676,-0.111576542,352.488891602,1247.681518555,-4328.978515625,9416.792968750,1518.588500977,-5910.071777344,0.099548534,-5.285490990,-5.976451874,-1.682650685,-0.008630519,-0.001084772
4.949503285,-0.205084264,-0.042454660,0.545278251,0.040835429,0.034912694,-0.159284323,-0.182484508,-0.007308243,0.209285229,0.135100231,0.022577217,-0.140016243,-620.772827148,1258.308105469,-5213.594238281,14038.404296875,2381.886718750,-16569.914062500,-0.199078545,-5.363672733,-5.916034698,-1.626044750,0.001451156,-0.003274841
4.969647819,-0.208946913,-0.042885087,0.549582779,0.043121897,0.035292212,-0.164707467,-0.214676574,-0.020643832,0.227167547,0.157631770,0.028669816,-0.182926521,-522.746826172,1147.418945312,-4729.071289062,12858.435546875,2394.984375000,-18757.351562500,-0.189414904,-5.343808174,-5.917768955,-1.626253247,0.001662580,-0.003948331
4.989791647,-0.213226959,-0.043463532,0.554020703,0.045999274,0.035764650,-0.170272887,-0.237046495,-0.029435374,0.237464219,0.181063384,0.032580599,-0.202635586,-187.261138916,1240.360473633,-4752.729492188,12237.428710938,2418.970214844,-18355.451171875,-0.080262400,-5.287056923,-5.952849388,-1.647228956,-0.001537072,-0.003622386
5.009859515,-0.221520871,-0.044274751,0.561796367,0.053709231,0.036925778,-0.178936303,-0.206983611,-0.012049302,0.196295142,0.206192166,0.030231958,-0.175665006,1819.437866211,741.488037109,-1291.300292969,-1167.430664062,191.221130371,-7193.971191406,0.600150645,-5.301772118,-6.214263916,-1.813141823,-0.024947871,-0.001114207
5.029920909,-0.224568233,-0.044363461,0.565366149,0.055567373,0.037173752,-0.182657838,-0.174257815,-0.002089118,0.184041098,0.149673164,0.021101132,-0.122956835,482.195556641,1183.751953125,-3990.389404297,8446.446289062,1516.753295898,-6709.425781250,0.144302219,-5.440200329,-6.178575993,-1.731116891,-0.009919243,-0.001204182
5.050064716,-0.227932096,-0.044614531,0.569212019,0.057210453,0.037417307,-0.187849700,-0.190126836,-0.010506651,0.198597863,0.136408582,0.022846837,-0.153685838,-520.717346191,1077.301025391,-4419.080078125,11914.637695312,2275.969970703,-17022.775390625,-0.192728877,-5.517119884,-6.105043411,-1.672250748,0.001154011,-0.003541391
5.070206295,-0.231927380,-0.045076970,0.573261380,0.059607882,0.037791569,-0.193778172,-0.222309709,-0.023082979,0.215304211,0.158606231,0.028653225,-0.199861452,-556.586608887,1003.363708496,-4165.693847656,11523.057617188,2469.363037109,-20423.580078125,-0.216121644,-5.498048782,-6.092717648,-1.668421745,0.002348930,-0.004281884
5.090276302,-0.236384928,-0.045686759,0.577440023,0.062635973,0.038271911,-0.199851647,-0.246943995,-0.031711012,0.225008935,0.184835702,0.033049576,-0.221146300,-253.813308716,1093.435302734,-4208.370605469,11033.007812500,2530.439941406,-20295.667968750,-0.109025434,-5.437870979,-6.121106148,-1.687625527,-0.000755491,-0.003937644
5.110335512,-0.245117381,-0.046590749,0.584787905,0.070618190,0.039487839,-0.209264308,-0.219425395,-0.015187636,0.185878783,0.213548303,0.031928316,-0.190945581,1829.990478516,672.003112793,-1074.266723633,-1500.857299805,201.185440063,-7789.484863281,0.635778308,-5.427120686,-6.382581711,-1.850314975,-0.025717711,-0.001231718
5.130394431,-0.248353139,-0.046732724,0.588165402,0.072660834,0.039762784,-0.213308007,-0.184440419,-0.005216168,0.174408868,0.156562373,0.022512242,-0.133506477,606.612121582,1157.272583008,-3792.433837891,7873.156250000,1572.218505859,-7529.219238281,0.183697224,-5.554596901,-6.347970963,-1.771840096,-0.011022704,-0.001283742
5.150456903,-0.251842380,-0.047011565,0.591785252,0.074469797,0.040013120,-0.218942001,-0.197170600,-0.012587111,0.188159481,0.140275583,0.023336176,-0.166603804,-395.488555908,848.791442871,-3431.290039062,9269.453125000,1988.319458008,-15987.000000000,-0.182668418,-5.632363319,-6.267882347,-1.713163018,0.000742122,-0.003802107
5.170540561,-0.255946547,-0.047482986,0.595585048,0.077020533,0.040388100,-0.225353315,-0.228556454,-0.024193181,0.203603357,0.162031665,0.028739830,-0.216307998,-521.795593262,805.106384277,-3349.175781250,9412.977539062,2311.857177734,-20392.568359375,-0.233393103,-5.619782448,-6.247644424,-1.707381845,0.002688663,-0.004602440
5.190616676,-0.260539651,-0.048098277,0.599514067,0.080208518,0.040876448,-0.231905907,-0.254564077,-0.032469671,0.212732524,0.189997777,0.033423100,-0.238772660,-262.708984375,817.889221191,-3153.936279297,8420.000000000,2221.780029297,-18925.900390625,-0.134204477,-5.564152241,-6.272572041,-1.724756241,-0.000160257,-0.004228236
5.210675518,-0.269641489,-0.049051534,0.606472731,0.088461824,0.042142007,-0.242060423,-0.230325967,-0.017140869,0.176406860,0.221563682,0.033552151,-0.206006065,1844.594238281,617.650512695,-905.261962891,-1759.246826172,212.969131470,-8555.838867188,0.661615014,-5.539954662,-6.536507607,-1.883942842,-0.026229508,-0.001363605
5.230756382,-0.273052692,-0.049230114,0.609681726,0.090700291,0.042446189,-0.246424779,-0.193907946,-0.007389510,0.165973559,0.164389938,0.024028327,-0.144072235,243.729125977,385.848846436,-1231.069702148,2506.830078125,553.344238281,-2870.000000000,0.218285292,-5.661032200,-6.505779266,-1.809493780,-0.011965161,-0.001371552
5.250898458,-0.276663274,-0.049525250,0.613105536,0.092691362,0.042709131,-0.252498925,-0.203940436,-0.013961963,0.179131627,0.145571619,0.024074437,-0.179495215,-391.818756104,881.032470703,-3510.148193359,9492.329101562,2274.946777344,-19654.105468750,-0.170436531,-5.743137836,-6.422317028,-1.751641750,0.000297977,-0.004062225
5.271042996,-0.280872673,-0.050000574,0.616697073,0.095399432,0.043089408,-0.259412497,-0.234602764,-0.024899559,0.193725616,0.166843697,0.029081265,-0.232960373,-596.164245605,786.505615234,-3290.244873047,9414.919921875,2625.846923828,-24714.466796875,-0.249613002,-5.739696503,-6.395726681,-1.743524551,0.003026063,-0.004937378
5.291189595,-0.285597682,-0.050621163,0.620422959,0.098754108,0.043590169,-0.266474009,-0.261989653,-0.033114083,0.202655002,0.196464390,0.034040201,-0.257224649,-129.819290161,299.549896240,-1163.383422852,3172.976562500,951.246643066,-8641.178710938,-0.160022616,-5.690660000,-6.418582916,-1.759198189,0.000467827,-0.004546925
5.311265705,-0.295059174,-0.051626060,0.627070904,0.107320510,0.044912446,-0.277402669,-0.240910321,-0.019103250,0.168834701,0.230810523,0.035319496,-0.221752852,656.067932129,201.137161255,-270.387664795,-698.801269531,77.723815918,-3299.462890625,0.685813367,-5.655630589,-6.688079834,-1.916891575,-0.026691921,-0.001497286
5.331329326,-0.298641711,-0.051843151,0.630146027,0.109759271,0.045249883,-0.282088369,-0.203167915,-0.009632102,0.159288913,0.172941372,0.025728989,-0.154881835,255.895614624,346.185333252,-1077.635375977,2143.512939453,516.572998047,-2898.239990234,0.253452420,-5.772415638,-6.662387371,-1.846210480,-0.012897290,-0.001455931
5.351391125,-0.302368969,-0.052159060,0.633407354,0.111934550,0.045531869,-0.288591713,-0.210417747,-0.015530037,0.171754494,0.151472986,0.025071453,-0.192281365,-11.172384262,27.610988617,-108.412338257,292.186737061,77.554542542,-721.297485352,-0.151713803,-5.860334396,-6.576992035,-1.789437890,-0.000304590,-0.004311434
5.371537688,-0.306664258,-0.052641898,0.636816680,0.114799194,0.045923673,-0.295968473,-0.239512622,-0.025754943,0.185119763,0.171937779,0.029609080,-0.248874664,-210.677062988,248.148605347,-1045.336914062,3031.967041016,951.437866211,-9601.724609375,-0.253057152,-5.867457867,-6.546495438,-1.779852033,0.002988768,-0.005238146
5.391598473,-0.311482340,-0.053271987,0.640364766,0.118292436,0.046437997,-0.303497016,-0.267291546,-0.033916038,0.193677291,0.202178866,0.034665797,-0.274215400,-150.166946411,275.517089844,-1083.256469727,3012.141357422,1008.478271484,-9786.765625000,-0.177635431,-5.827003479,-6.567495346,-1.793225527,0.000840697,-0.004828515
5.411752693,-0.321012765,-0.054280307,0.646636248,0.126961842,0.047755934,-0.314399958,-0.246637881,-0.021231797,0.162167624,0.233097285,0.033302441,-0.175937608,452.954559326,79.286605835,5.973166943,-942.101989746,-14.318462372,-2002.910278320,0.641311049,-5.803997040,-6.805970669,-1.945202470,-0.025996005,-0.001144269
5.431906061,-0.324775070,-0.054566190,0.649614096,0.129596800,0.048152555,-0.319933236,-0.212758690,-0.012971302,0.152720317,0.185755342,0.027558247,-0.162669346,179.843765259,237.302978516,-738.842468262,1477.027832031,333.313323975,-4005.644775391,0.247123301,-5.900399208,-6.806427002,-1.876586080,-0.013186944,-0.002749743
5.452076807,-0.328669339,-0.054953754,0.652784050,0.131945089,0.048474681,-0.327139586,-0.219447866,-0.019394431,0.166611701,0.160634026,0.027608933,-0.221604690,-117.991577148,317.139068604,-1231.030273438,3309.085449219,907.600158691,-10289.894531250,-0.139952064,-5.980134010,-6.729733944,-1.823024035,-0.000806647,-0.005083675
5.472209400,-0.333099544,-0.055495948,0.656076729,0.134977832,0.048890948,-0.334982961,-0.247021705,-0.029364681,0.179773524,0.178445369,0.031461809,-0.272521436,-221.429580688,249.032211304,-1050.549804688,3069.009765625,1062.886352539,-11125.882812500,-0.248072788,-5.989263535,-6.694690228,-1.813585281,0.002835284,-0.005425804
5.492367755,-0.338037908,-0.056181297,0.659497738,0.138631880,0.049430188,-0.342923552,-0.274025857,-0.037276972,0.187608749,0.208746552,0.036058683,-0.290841341,-8.792211533,14.591684341,-57.727054596,162.361557007,60.513916016,-604.394165039,-0.178287119,-5.951996326,-6.712817192,-1.826044440,0.000827527,-0.004944390
5.512512445,-0.347066760,-0.057067238,0.665094376,0.147234738,0.050751667,-0.355184406,-0.238497376,-0.017804239,0.138391688,0.256143510,0.035635460,-0.311064065,31.063726425,3.916242123,3.462808609,-74.005287170,-36.895843506,736.694458008,0.414306819,-5.979559422,-6.890028000,-1.942933321,-0.022877980,0.004750486
5.532599242,-0.351041406,-0.057531547,0.668206573,0.149609804,0.051151156,-0.359582603,-0.223651141,-0.019499656,0.149361819,0.196808219,0.034794807,-0.114043415,8.510601997,35.975006104,-122.747512817,289.102111816,45.299530029,163.184417725,0.096691877,-6.030650139,-6.933310509,-1.876514912,-0.009113421,0.000901264
5.553080031,-0.355269134,-0.058085557,0.671384096,0.152264088,0.051514048,-0.367359489,-0.236814797,-0.029171094,0.169743195,0.168691859,0.033425119,-0.195194438,-127.365196228,305.478515625,-1183.926879883,3224.623291016,1037.118164062,-11198.041015625,-0.158486053,-6.078701496,-6.859681129,-1.847565055,0.000546731,-0.005602841
5.573223671,-0.359988958,-0.058768369,0.674626470,0.155672833,0.051984530,-0.376221001,-0.262746334,-0.037983876,0.180022672,0.191040307,0.034815971,-0.296407849,-122.317466736,143.770950317,-599.569030762,1755.207763672,760.495971680,-9389.685546875,-0.218246058,-6.072718143,-6.823869705,-1.846178174,0.002508105,-0.006769709
5.593284260,-0.366837889,-0.059746757,0.678771138,0.161715895,0.053018413,-0.387812227,-0.284023017,-0.036230333,0.157783717,0.286707759,0.054168366,-0.380139261,127.475875854,208.961883545,-650.573181152,1364.433349609,103.994003296,6694.716796875,0.148114249,-6.001749039,-6.932779312,-1.903633833,-0.012692400,0.003708501
